,File_ID,Site_ID,Label,N_Locs,R_Raw,R_2nd,R_PCA,R_w,GFP_Distance,Nt_Locs_Gr,PCA_Ratio,PCA_Theta,PCA_Center_X,PCA_Center_Y,GFP_Center_X,GFP_Center_Y,Mass_Center_X,Mass_Center_Y,Fill_Factor,Ratio_Var,Nexos,Inner_Radius,z1,z2,varX,varY,Mean_Angle,R_Tau,Sigma_Tau,Tau_Center_X,Tau_Center_Y,Tau_Shift,R_LM,Sigma_LM,LM_Center_X,LM_Center_Y,LM_Shift,Inner_Radius_Tau,z1_Tau,z2_Tau,varX_Tau,varY_Tau,Mean_Angle_Tau,Fill_Factor_Tau,Ratio_Var_Tau,GT,Rv,Max_Exos
0,Ring_N_Fold_MaxExos_6_Rv_4,0,Exp_Path,38,59.690935159946655,42.63861857360401,42.83169836409823,29.15798623887094,8.832529953761703,42,0.663906567750828,-0.5235531096680349,4.43768098938296,-8.542903901911874,0,0,-2.626033535500824,-3.2403080758052325,0.4375,1.0861518322151171,6,8.010241818680244,0.0753850359791351,0.1424130953161426,0.4766273868449158,0.5176897095055087,2.7416951400954104,34.627179401028314,13.443578626726143,15.38205504644826,-5.903938513348336,16.476167862138396,30.03989486798432,12.943761119182776,11.714521388727023,-2.26468065289016,11.931420277004657,15.936858389194713,0.5018948490463668,0.1019489136052243,0.3306560518385413,0.4174455086621834,2.766754172467849,0.5625,1.2624765412308896,N_Fold,23.233945030691213,6.0
1,Ring_N_Fold_MaxExos_6_Rv_4,1,Exp_Path,80,54.04588557186469,41.38777063012532,39.75511455814573,30.06175250913874,7.034087111431463,87,0.5862697964011716,1.4387103970825983,-3.859731680622393,7.260983848957382,0,0,-5.004580374029948,0.3206882529175975,1.0,0.7912044483423516,6,8.717602318872233,0.1043285924544623,0.1088875798402976,0.5522069497492794,0.4369085950471912,-1.860956064139858,30.894282366698807,12.48667574628837,4.0834434487776665,11.793883441648056,12.480793125220265,26.659699584604645,11.79534373650537,0.8502750244908622,6.840928036694413,6.893566857622012,14.287520817005465,0.3952126642934262,0.0713149335052932,0.4981684541515653,0.3456384958305262,-1.841418598782108,0.875,0.693818512493301,N_Fold,21.78046130021544,6.0
2,Ring_N_Fold_MaxExos_6_Rv_4,2,Exp_Path,36,75.58160769942116,55.74288870980223,67.1021127680904,45.78530897921771,34.6793607967684,40,0.7679109607554875,0.5676120447251182,-41.78045572602469,-18.48851865637884,0,0,-12.012966280051492,-0.696536266653076,0.375,1.0007475501424974,6,9.331162859401156,0.0712759507560618,0.3177057909712638,0.4972740007968318,0.4976457380469877,-0.8316028768647857,44.4641359113149,15.143009811537087,-26.399471697795487,-12.579257535423611,29.243286854682,43.693596063943176,14.86613290989578,-27.90321442299727,-15.580979916195878,31.958665652443347,23.12249792740785,0.6052901496000689,0.1176560956449926,0.2529720191979892,0.3806518155991369,0.4188424850415457,0.375,1.5047190468176592,N_Fold,24.29082344738518,6.0
3,Ring_N_Fold_MaxExos_6_Rv_4,3,Exp_Path,35,58.50573443636221,43.31240542189835,47.05882961815433,35.257766477503026,13.143031473991126,37,0.6594659964326332,0.5300739981747751,10.667046006048404,15.202650519664653,0,0,-0.672362784984264,8.557570791311322,0.4375,1.3228278219074316,6,9.142351499469342,0.0894511268326519,0.2115973948091447,0.4270650138389386,0.5649334820694303,1.8879490017623293,31.112687355202738,12.746824991398128,-0.628348560945862,-3.2372467172429147,3.297664055409945,28.834866209574056,12.392186915954774,-0.2296290751757094,-5.276206050438741,5.281200602027198,9.367043398986333,0.1447134576123436,0.2005590230784276,0.4392916966093935,0.5397663185764869,1.5502469505168253,0.5,1.2287196019014055,N_Fold,20.88955615691471,6.0
4,Ring_N_Fold_MaxExos_6_Rv_4,4,Exp_Path,78,52.681071211779184,45.34673022930258,45.87668402004084,30.144056541773065,4.966427810478802,81,0.5968733876097176,-0.6785968169182425,-3.618650681367981,-1.927727077822022,0,0,0.2474862280459637,-5.045160412211782,0.75,0.9600663055108852,6,5.831814968567433,0.0577024689661377,0.1676332196453779,0.5084881170973615,0.4881823079778503,-1.856556972423653,34.76157897122614,16.591515992266608,-4.154796525491872,11.914661110559477,12.618299550562178,33.6431448388492,15.934506499493668,-3.6834619311825314,17.97375618305618,18.34731051479811,8.856484082448038,0.4248657120220415,0.1795486963215261,0.4004203804049212,0.4190687463430826,-1.2430186030486623,0.6875,1.0465719699864011,N_Fold,21.829687641888555,6.0
5,Ring_N_Fold_MaxExos_6_Rv_4,5,Exp_Path,33,35.1653615305859,29.604670914783924,29.82207220140439,21.87042953832608,2.5674026433783386,35,0.6137755413179059,-1.2183739335650343,7.268514991429141,-5.760221936576369,0,0,8.154711342018317,-8.169830278491816,0.4375,0.6993377719877796,6,3.303770378596685,0.1589530913823007,0.1969613892273272,0.5735963331173571,0.4011375816226528,-0.4929600394747895,23.552787847953404,11.039203626058038,-9.454174638135758,4.265078819469161,10.371707449820104,22.202391435800823,9.999424336112034,-3.592111227376912,11.526921076636471,12.073656139581477,5.619007373587864,0.462414537765371,0.3034281183510675,0.4770390243063255,0.3091337709569129,-0.5395589265218452,0.3125,0.6480261681031906,N_Fold,20.384100878856632,6.0
6,Ring_N_Fold_MaxExos_6_Rv_4,6,Exp_Path,16,91.00693393643056,91.00693393643056,105.2383993499408,62.83358053219682,37.74821710364572,16,0.6927163594122556,-0.6144138750404228,20.318301983692866,-13.904813302531288,0,0,-10.52619942434708,7.856267263318212,0.0,1.504611213213945,6,6.70342564276365,0.0221318281494116,0.3255533517311835,0.399067997823176,0.6004421843595888,-0.8393466578904736,160.20516775867122,14.3201701816241,143.59792475094358,-64.4564442740959,157.40075349640892,155.75423060709335,14.251531190257005,141.32290368146525,-59.623512412484686,153.3855480068524,3862760537.977127,0.939194846827176,0.7819489304042201,0.0241613571899679,0.0937516825033095,2.7142137483205344,0.1875,3.8802324623650057,N_Fold,23.59889254515987,6.0
7,Ring_N_Fold_MaxExos_6_Rv_4,7,Exp_Path,60,50.07166250616498,46.52543187171559,48.17325039518597,31.41174535703425,12.169130347178625,62,0.6693750971355319,-1.1923751169515464,-26.04037753643778,10.147656609619714,0,0,-20.451519719784635,-0.6621723303709054,0.625,0.6812979683591194,6,7.054862295246212,0.1610297221052694,0.2286804341773458,0.5793556210320965,0.3947138075666032,-2.255901200117624,37.48333679428044,12.87288231526982,-1.836279025366434,18.66641677817079,18.75651982632644,36.31641349792268,12.645143962227944,-1.340042438997657,20.50739705113343,20.55113251261718,18.26033534312305,0.5441275372557056,0.2304066199721021,0.4293839203048626,0.2745413028951782,-1.544639331233143,0.625,0.6393842198381668,N_Fold,23.382058732558963,6.0
8,Ring_N_Fold_MaxExos_6_Rv_4,8,Exp_Path,106,47.470274717701,43.23738200079427,42.43070146889463,28.852737933174584,1.113998398463527,110,0.6317208426313563,0.2719048200058857,-2.7205248391020254,-1.3596825694896546,0,0,-1.6738512114796391,-1.74108360386043,0.9375,1.3338851008608172,6,13.074288108301076,0.0252021244081704,0.2039932262413644,0.4281979659395893,0.5711668869857259,-0.5079971454885822,30.407093784616325,13.09141476190795,-2.167318938267452,-1.0417754067723954,2.404696941056928,27.52655235186587,12.682524314661595,0.4063243864241098,1.4072482292020605,1.4647344761407315,13.344168722857836,0.085800828355976,0.2044430529177257,0.4231217245710678,0.5695164932823605,0.2359284430139133,0.9375,1.3459873606341008,N_Fold,20.328102063161086,6.0
9,Ring_N_Fold_MaxExos_6_Rv_4,9,Exp_Path,32,77.01655352894308,54.19768531241654,41.54664488536683,27.357989603552223,6.086219949164506,37,0.7426559770185547,1.28578975916743,-3.305448893925516,5.996539081838106,0,0,1.1168706146294507,1.8150126340128427,0.25,0.6283729006151282,6,7.709183495786189,0.1144562760165228,0.3318388898933773,0.6060649624589196,0.3808347984215101,-1.7540727504016858,79.1546793788158,14.651757615681444,4.014165841357044,73.31393120921018,73.42374300422664,59.82539037704165,14.082011570502583,8.88245688572408,52.05727373628632,52.809637275609006,38.776746514210494,0.864966010191731,0.702673025755744,0.1469130573747004,0.1049207438382977,-1.6474261395899517,0.1875,0.7141689493990876,N_Fold,20.603318564802294,6.0
10,Ring_N_Fold_MaxExos_6_Rv_4,10,Exp_Path,47,63.2617837131144,46.98988926409776,44.85617261408324,31.33514329368526,3.489824436439738,51,0.5381314618143401,-0.3513064974061017,0.2306943825565199,6.542530099007236,0,0,-2.117841270333064,9.123858223108943,0.5,1.1656905372568855,6,9.944434547018515,0.0676529653118661,0.0748221854386277,0.4596331096987373,0.5357899665857742,-2.531460924280754,35.19395827407283,15.277585590041602,3.0272170090664394,10.143702003423304,10.585779761275742,30.5619679670272,14.67285509008309,3.156462632215596,3.578734468865952,4.771854644393799,10.302634776325911,0.3009082172120289,0.0328719039475233,0.4823735558932411,0.4270806889210373,-1.9653642475919388,0.5,0.8853733454152257,N_Fold,24.21176290597886,6.0
11,Ring_N_Fold_MaxExos_6_Rv_4,11,Exp_Path,45,73.66233948315521,61.49804604075955,55.66902215033132,45.67949423766367,0.6967800250895171,50,0.6647432450610603,0.3818650585097909,-8.472314734340321,5.6594431729197945,0,0,-9.152640942607432,5.508915256211154,0.375,1.5957462464929129,6,10.86137292827902,0.0460637261988801,0.2709764488531288,0.3844282292527237,0.6134499038759509,1.3149589520707612,75.97866891022403,22.37586637377834,-57.82638519128704,-22.344362516903896,61.99323640993363,45.903164019487264,21.29621453816336,-25.078128650564373,-1.4559929348585048,25.120359313525267,36.40439759271739,0.8494733601181045,0.5273278304092692,0.085538566091129,0.1928564443585277,0.3792279736669205,0.3125,2.2546139498418403,N_Fold,23.32465282497325,6.0
12,Ring_N_Fold_MaxExos_6_Rv_4,12,Exp_Path,64,49.45142863075601,39.71265529177997,38.54989174505516,27.93936778768612,4.027863087010713,68,0.6273201640577293,-0.1967825185374014,-3.195922525806125,-9.772944986239208,0,0,-6.8635271933763216,-8.107905332020492,0.8125,1.2343791106473074,6,8.527763727258238,0.0836150112101906,0.1450274147154527,0.444422580379675,0.5485859495206448,-1.888552809851303,29.37748933396012,12.477251584285296,-0.5293607317415602,7.623408397629568,7.641765396906593,26.119003642382456,12.05537392759482,1.7384711565875448,4.457780700161688,4.784776978399397,11.187206836178802,0.2597665365612995,0.2082911839916178,0.4142426633492719,0.5182786831336752,-1.5381462512783393,0.6875,1.2511475253254745,N_Fold,23.90985570536145,6.0
13,Ring_N_Fold_MaxExos_6_Rv_4,13,Exp_Path,42,58.824511045272295,45.95106816041284,45.95109409910922,33.03090547299144,0.0348745732403938,44,0.7415069507326432,0.3570564434774353,-5.58596931880786,1.5115379587251776,0,0,-5.553294295128713,1.5237272444411982,0.4375,1.8213146668460465,6,12.153166530107292,0.0518283420840803,0.3738654020114523,0.3534925879330272,0.6438212350237883,-1.2063497009414594,35.499075653352755,11.886247484849337,11.081556303609997,7.751594960846652,13.523613220848253,31.33225781968087,11.461956020285308,3.931119559306023,4.509640484834794,5.98252106490394,19.370567995796407,0.3414667044741162,0.2318521677856992,0.3177517727138354,0.5656487170217512,-2.536173075394069,0.5,1.780159122923823,N_Fold,20.14038861864446,6.0
14,Ring_N_Fold_MaxExos_6_Rv_4,14,Exp_Path,25,67.71164169497187,33.36843379428307,386.0383480595797,273.60360412551904,274.7096368734927,28,0.7870103812394269,-0.8175961459234674,190.3463154025938,-212.09482284090285,0,0,2.451296394555656,-11.693110215648051,0.375,0.937482458904002,6,5.7849467705606665,0.1501837889145614,0.1402274728123161,0.5044922213645171,0.4729526081827495,1.9856301601738728,94.3695435558096,11.10847116725712,59.93547428502925,-68.88586014053637,91.3100367159763,318.61250154319174,10.986796330240727,213.33796855601832,-235.69781301445911,317.9096536555749,48.11387068052198,0.9131012155380672,0.8442233445988312,0.120773463081886,0.0454727071010184,2.2931200832449585,0.1875,0.3765124054626746,N_Fold,20.81479224150655,6.0
15,Ring_N_Fold_MaxExos_6_Rv_4,15,Exp_Path,40,49.8810223358762,49.8810223358762,49.95726139258751,36.817462774146286,1.970648988605748,40,0.5820536436779674,1.1528683287704715,-0.1190920092820715,-10.701597443774435,0,0,0.6807306785487597,-8.900558547935725,0.3125,0.9278710164073324,6,6.752318592937541,0.1368247206968686,0.1053496045608242,0.5089961867028211,0.472282809103403,2.663588290887388,35.19334145264007,16.770591720924532,6.681705237692771,3.734147208166905,7.654347800803913,35.10239222767216,15.752509678400282,16.085376727414367,2.724912041546606,16.314548418421193,7.470999419209881,0.2650328712838287,0.0163369387709546,0.4376223578857784,0.4921352192532711,-3.01560362177073,0.4375,1.124565987969291,N_Fold,23.928646441343872,6.0
16,Ring_N_Fold_MaxExos_6_Rv_4,16,Exp_Path,18,77.87990267658863,67.94533184840327,52.201668366454925,43.032495861960285,24.860838388817616,21,0.5811034150401412,0.5205704749533328,24.56905741187285,-12.572180932752255,0,0,2.520241816666039,-24.0574330520343,0.0,0.3352122907349188,6,6.357496415907868,0.1921718844426923,0.5154299934985438,0.7212860258346319,0.2417839409951128,-0.1202431890325286,92.01872709030906,22.1482119027024,-60.2606572532652,49.80670060113773,78.17962802013628,98.5877129589309,21.7463770420938,-61.86828965931806,63.31954597678236,88.52711543970659,45.34144898439609,0.8529827332076702,0.5986659479950843,0.1868407637939185,0.085579693055654,-0.756429929729616,0.125,0.4580354485707771,N_Fold,24.733592478273607,6.0
17,Ring_N_Fold_MaxExos_6_Rv_4,17,Exp_Path,56,69.10838733530021,50.1054914380071,47.63076167562842,36.22663447407827,6.611355067052339,61,0.6245844929631965,-0.1701081668037948,12.383365770670355,6.3783686676662175,0,0,18.992171455055423,6.561953113298881,0.75,1.419508404859925,6,5.335731604469753,0.0595977334185177,0.1755593886443125,0.4118390777935999,0.5846090323777755,-1.1884901478467853,36.3794263272639,14.591104437843196,-15.055898975371813,1.5614672709807609,15.1366533287562,35.11223105878873,14.176074980002692,-18.723430990112703,0.8022853576872234,18.740611778612564,12.640589274939709,0.3967592673304518,0.0331154261813302,0.3335413851616617,0.5090406986257414,-0.0662024646624798,0.625,1.5261695287948096,N_Fold,22.69435792280173,6.0
